Random data, Lexis triangles, HMD style
1987 48 1938 17 238 255
1987 49 1938 471 202 673
1987 49 1937 370 793 1163
1987 50 1937 770 830 1600
1987 50 1936 566 929 1495
1987 51 1936 532 576 1108
1987 51 1935 278 222 500
1987 52 1935 217 423 640
1987 52 1934 267 240 507
1987 53 1934 315 908 1223
1987 53 1933 687 243 930
1987 54 1933 488 17 505
1987 54 1932 667 493 1160
1987 55 1932 671 660 1331
1987 55 1931 730 548 1278
1987 56 1931 253 722 975
1987 56 1930 938 576 1514
1987 57 1930 312 260 572
1987 57 1929 233 245 478
1987 58 1929 316 913 1229
1987 58 1928 803 421 1224
1987 59 1928 842 718 1560
1987 59 1927 512 143 655
1987 60 1927 657 104 761
1987 60 1926 716 656 1372
1987 61 1926 476 465 941
1987 61 1925 362 414 776
1987 62 1925 409 958 1367
1987 62 1924 125 538 663
1987 63 1924 133 995 1128
1987 63 1923 439 812 1251
1987 64 1923 75 168 243
1987 64 1922 194 449 643
1987 65 1922 849 572 1421
1987 65 1921 971 340 1311
1987 66 1921 898 30 928
1987 66 1920 969 14 983
1987 67 1920 910 714 1624
1987 67 1919 827 549 1376
1987 68 1919 931 411 1342
1987 68 1918 672 167 839
1987 69 1918 891 184 1075
1987 69 1917 854 512 1366
1987 70 1917 761 224 985
1987 70 1916 975 896 1871
1987 71 1916 876 377 1253
1987 71 1915 233 856 1089
1987 72 1915 724 423 1147
1987 72 1914 12 576 588
1987 73 1914 0 687 687
1987 73 1913 260 746 1006
1987 74 1913 223 365 588
1987 74 1912 124 849 973
1987 75 1912 679 754 1433
1987 75 1911 270 932 1202
1987 76 1911 597 966 1563
1987 76 1910 17 519 536
1987 77 1910 21 422 443
1987 77 1909 813 133 946
1987 78 1909 855 592 1447
1987 78 1908 440 221 661
1987 79 1908 761 428 1189
1987 79 1907 445 294 739
1987 80 1907 366 915 1281
1987 80 1906 246 99 345
1987 81 1906 305 775 1080
1987 81 1905 141 355 496
1987 82 1905 818 543 1361
1987 82 1904 554 290 844
1987 83 1904 410 684 1094
1987 83 1903 899 716 1615
1987 84 1903 976 47 1023
1987 84 1902 842 852 1694
1987 85 1902 432 732 1164
1987 85 1901 223 906 1129
1987 86 1901 171 282 453
1987 86 1900 147 35 182
1987 87 1900 386 329 715
1987 87 1899 997 976 1973
1987 88 1899 383 610 993
1987 88 1898 757 659 1416
1987 89 1898 808 719 1527
1987 89 1897 943 323 1266
1987 90 1897 368 541 909
1987 90 1896 950 892 1842
1987 91 1896 495 820 1315
1987 91 1895 205 500 705
1987 92 1895 983 678 1661
1987 92 1894 644 406 1050
1987 93 1894 386 367 753
1987 93 1893 673 493 1166
1987 94 1893 244 995 1239
1987 94 1892 591 450 1041
1987 95 1892 829 617 1446
1987 95 1891 284 722 1006
1987 96 1891 236 933 1169
1987 96 1890 56 481 537
1987 97 1890 22 601 623
1987 97 1889 598 263 861
1987 98 1889 135 100 235
1987 98 1888 555 784 1339
1987 99 1888 806 106 912
1987 99 1887 490 46 536
1987 100 1887 983 598 1581
1987 100 1886 549 199 748
1987 101 1886 989 935 1924
1987 101 1885 360 619 979
1987 102 1885 139 150 289
1987 102 1884 779 530 1309
1987 103 1884 995 231 1226
1987 103 1883 829 239 1068
1987 104 1883 166 366 532
1987 104 1882 197 276 473
1987 105 1882 112 664 776
1987 105 1881 602 142 744
1987 106 1881 217 10 227
1987 106 1880 904 231 1135
1987 107 1880 772 635 1407
1987 107 1879 703 59 762
1987 108 1879 563 162 725
1987 108 1878 901 129 1030
1987 109 1878 134 94 228
1987 109 1877 932 15 947
1987 110 . 847 268 1115
1988 0 1988 304 125 429
1988 0 1987 374 223 597
1988 1 1987 615 945 1560
1988 1 1986 406 481 887
1988 2 1986 799 709 1508
1988 2 1985 825 956 1781
1988 3 1985 470 827 1297
1988 3 1984 845 786 1631
1988 4 1984 361 364 725
1988 4 1983 143 556 699
1988 5 1983 163 269 432
1988 5 1982 173 45 218
1988 6 1982 380 32 412
1988 6 1981 540 104 644
1988 7 1981 967 186 1153
1988 7 1980 884 273 1157
1988 8 1980 965 810 1775
1988 8 1979 971 727 1698
1988 9 1979 419 605 1024
1988 9 1978 306 443 749
1988 10 1978 291 933 1224
1988 10 1977 844 31 875
1988 11 1977 179 233 412
1988 11 1976 600 252 852
1988 12 1976 796 177 973
1988 12 1975 55 723 778
1988 13 1975 690 473 1163
1988 13 1974 940 181 1121
1988 14 1974 955 919 1874
1988 14 1973 645 223 868
1988 15 1973 997 470 1467
1988 15 1972 0 696 696
1988 16 1972 76 101 177
1988 16 1971 748 981 1729
1988 17 1971 699 826 1525
1988 17 1970 972 518 1490
1988 18 1970 181 5 186
1988 18 1969 870 124 994
1988 19 1969 98 646 744
1988 19 1968 884 54 938
1988 20 1968 560 244 804
1988 20 1967 786 103 889
1988 21 1967 312 339 651
1988 21 1966 419 560 979
1988 22 1966 370 181 551
1988 22 1965 941 104 1045
1988 23 1965 591 676 1267
1988 23 1964 624 883 1507
1988 24 1964 906 330 1236
1988 24 1963 481 732 1213
1988 25 1963 571 553 1124
1988 25 1962 705 303 1008
1988 26 1962 697 332 1029
1988 26 1961 874 812 1686
1988 27 1961 879 759 1638
1988 27 1960 481 794 1275
1988 28 1960 829 219 1048
1988 28 1959 3 716 719
1988 29 1959 462 900 1362
1988 29 1958 101 759 860
1988 30 1958 377 797 1174
1988 30 1957 504 964 1468
1988 31 1957 599 93 692
1988 31 1956 605 654 1259
1988 32 1956 151 473 624
1988 32 1955 691 467 1158
1988 33 1955 929 624 1553
1988 33 1954 137 347 484
1988 34 1954 356 916 1272
1988 34 1953 282 386 668
1988 35 1953 227 265 492
1988 35 1952 526 453 979
1988 36 1952 87 202 289
1988 36 1951 107 918 1025
1988 37 1951 514 250 764
1988 37 1950 705 193 898
1988 38 1950 565 38 603
1988 38 1949 804 992 1796
1988 39 1949 605 549 1154
1988 39 1948 29 19 48
1988 40 1948 589 437 1026
1988 40 1947 769 90 859
1988 41 1947 1 481 482
1988 41 1946 626 88 714
1988 42 1946 522 953 1475
1988 42 1945 991 68 1059
1988 43 1945 771 427 1198
1988 43 1944 496 30 526
1988 44 1944 30 52 82
1988 44 1943 569 544 1113
1988 45 1943 18 533 551
1988 45 1942 588 956 1544
1988 46 1942 621 956 1577
1988 46 1941 13 904 917
1988 47 1941 436 702 1138
1988 47 1940 746 268 1014
1988 48 1940 13 335 348
1988 48 1939 562 939 1501
1988 49 1939 443 894 1337
1988 49 1938 310 727 1037
1988 50 1938 875 736 1611
1988 50 1937 622 404 1026
1988 51 1937 778 935 1713
1988 51 1936 536 945 1481
1988 52 1936 730 201 931
1988 52 1935 771 463 1234
1988 53 1935 255 881 1136
1988 53 1934 461 867 1328
1988 54 1934 924 291 1215
1988 54 1933 698 630 1328
1988 55 1933 701 907 1608
1988 55 1932 972 925 1897
1988 56 1932 87 549 636
1988 56 1931 970 675 1645
1988 57 1931 39 798 837
1988 57 1930 947 690 1637
1988 58 1930 63 150 213
1988 58 1929 324 712 1036
1988 59 1929 747 699 1446
1988 59 1928 706 807 1513
1988 60 1928 631 431 1062
1988 60 1927 518 794 1312
1988 61 1927 760 874 1634
1988 61 1926 115 423 538
1988 62 1926 98 109 207
1988 62 1925 850 541 1391
1988 63 1925 757 322 1079
1988 63 1924 492 68 560
1988 64 1924 907 868 1775
1988 64 1923 736 325 1061
1988 65 1923 673 359 1032
1988 65 1922 304 491 795
1988 66 1922 345 94 439
1988 66 1921 569 425 994
1988 67 1921 691 526 1217
1988 67 1920 990 868 1858
1988 68 1920 437 311 748
1988 68 1919 294 100 394
1988 69 1919 195 97 292
1988 69 1918 592 608 1200
1988 70 1918 979 776 1755
1988 70 1917 751 657 1408
1988 71 1917 690 947 1637
1988 71 1916 417 588 1005
1988 72 1916 6 207 213
1988 72 1915 731 324 1055
1988 73 1915 842 294 1136
1988 73 1914 336 140 476
1988 74 1914 230 719 949
1988 74 1913 384 65 449
1988 75 1913 487 812 1299
1988 75 1912 752 389 1141
1988 76 1912 326 417 743
1988 76 1911 733 532 1265
1988 77 1911 489 948 1437
1988 77 1910 343 586 929
1988 78 1910 194 331 525
1988 78 1909 394 323 717
1988 79 1909 146 749 895
1988 79 1908 515 279 794
1988 80 1908 77 932 1009
1988 80 1907 602 485 1087
1988 81 1907 87 876 963
1988 81 1906 734 544 1278
1988 82 1906 3 77 80
1988 82 1905 529 736 1265
1988 83 1905 952 959 1911
1988 83 1904 315 553 868
1988 84 1904 160 657 817
1988 84 1903 907 969 1876
1988 85 1903 546 328 874
1988 85 1902 428 977 1405
1988 86 1902 670 769 1439
1988 86 1901 520 431 951
1988 87 1901 610 359 969
1988 87 1900 732 418 1150
1988 88 1900 984 512 1496
1988 88 1899 109 820 929
1988 89 1899 215 498 713
1988 89 1898 532 935 1467
1988 90 1898 759 990 1749
1988 90 1897 340 272 612
1988 91 1897 694 29 723
1988 91 1896 820 918 1738
1988 92 1896 409 113 522
1988 92 1895 735 331 1066
1988 93 1895 190 712 902
1988 93 1894 338 316 654
1988 94 1894 706 285 991
1988 94 1893 894 121 1015
1988 95 1893 958 42 1000
1988 95 1892 409 67 476
1988 96 1892 507 924 1431
1988 96 1891 104 785 889
1988 97 1891 657 440 1097
1988 97 1890 877 641 1518
1988 98 1890 839 620 1459
1988 98 1889 811 409 1220
1988 99 1889 121 547 668
1988 99 1888 169 874 1043
1988 100 1888 769 599 1368
1988 100 1887 959 484 1443
1988 101 1887 854 71 925
1988 101 1886 772 999 1771
1988 102 1886 420 230 650
1988 102 1885 735 573 1308
1988 103 1885 787 661 1448
1988 103 1884 664 225 889
1988 104 1884 963 589 1552
1988 104 1883 197 429 626
1988 105 1883 649 485 1134
1988 105 1882 32 372 404
1988 106 1882 301 702 1003
1988 106 1881 323 491 814
1988 107 1881 31 460 491
1988 107 1880 317 709 1026
1988 108 1880 386 94 480
1988 108 1879 328 827 1155
1988 109 1879 472 565 1037
1988 109 1878 757 205 962
1988 110 . 216 949 1165
1989 0 1989 631 100 731
1989 0 1988 893 705 1598
1989 1 1988 603 484 1087
1989 1 1987 305 24 329
1989 2 1987 569 313 882
1989 2 1986 961 814 1775
1989 3 1986 219 504 723
1989 3 1985 854 519 1373
1989 4 1985 58 226 284
1989 4 1984 557 610 1167
1989 5 1984 657 531 1188
1989 5 1983 15 696 711
1989 6 1983 799 94 893
1989 6 1982 308 630 938
1989 7 1982 717 129 846
1989 7 1981 787 4 791
1989 8 1981 801 322 1123
1989 8 1980 442 215 657
1989 9 1980 493 574 1067
1989 9 1979 750 407 1157
1989 10 1979 870 34 904
1989 10 1978 792 772 1564
1989 11 1978 331 331 662
1989 11 1977 283 658 941
1989 12 1977 14 904 918
1989 12 1976 274 19 293
1989 13 1976 502 273 775
1989 13 1975 300 295 595
1989 14 1975 332 810 1142
1989 14 1974 674 152 826
1989 15 1974 633 16 649
1989 15 1973 441 496 937
1989 16 1973 806 49 855
1989 16 1972 250 514 764
1989 17 1972 435 113 548
1989 17 1971 413 194 607
1989 18 1971 467 149 616
1989 18 1970 491 605 1096
1989 19 1970 419 572 991
1989 19 1969 714 236 950
1989 20 1969 920 737 1657
1989 20 1968 485 22 507
1989 21 1968 573 810 1383
1989 21 1967 323 143 466
1989 22 1967 808 242 1050
1989 22 1966 897 55 952
1989 23 1966 708 780 1488
1989 23 1965 840 593 1433
1989 24 1965 164 81 245
1989 24 1964 361 236 597
1989 25 1964 935 493 1428
1989 25 1963 835 18 853
1989 26 1963 771 926 1697
1989 26 1962 952 356 1308
1989 27 1962 47 232 279
1989 27 1961 752 188 940
1989 28 1961 100 132 232
1989 28 1960 566 586 1152
1989 29 1960 853 41 894
1989 29 1959 219 560 779
1989 30 1959 35 776 811
1989 30 1958 231 724 955
1989 31 1958 979 540 1519
1989 31 1957 332 84 416
1989 32 1957 304 845 1149
1989 32 1956 121 770 891
1989 33 1956 646 256 902
1989 33 1955 455 284 739
1989 34 1955 150 375 525
1989 34 1954 420 51 471
1989 35 1954 240 236 476
1989 35 1953 262 470 732
1989 36 1953 452 44 496
1989 36 1952 307 959 1266
1989 37 1952 201 615 816
1989 37 1951 872 349 1221
1989 38 1951 732 692 1424
1989 38 1950 763 388 1151
1989 39 1950 48 118 166
1989 39 1949 838 596 1434
1989 40 1949 446 595 1041
1989 40 1948 932 600 1532
1989 41 1948 812 457 1269
1989 41 1947 662 559 1221
1989 42 1947 966 800 1766
1989 42 1946 678 19 697
1989 43 1946 845 352 1197
1989 43 1945 546 136 682
1989 44 1945 127 966 1093
1989 44 1944 915 265 1180
1989 45 1944 553 447 1000
1989 45 1943 785 237 1022
1989 46 1943 968 957 1925
1989 46 1942 18 45 63
1989 47 1942 555 460 1015
1989 47 1941 899 293 1192
1989 48 1941 624 725 1349
1989 48 1940 33 90 123
1989 49 1940 186 342 528
1989 49 1939 266 640 906
1989 50 1939 769 577 1346
1989 50 1938 81 164 245
1989 51 1938 168 646 814
1989 51 1937 643 632 1275
1989 52 1937 499 656 1155
1989 52 1936 737 600 1337
1989 53 1936 630 352 982
1989 53 1935 8 217 225
1989 54 1935 521 641 1162
1989 54 1934 471 954 1425
1989 55 1934 805 745 1550
1989 55 1933 874 90 964
1989 56 1933 645 517 1162
1989 56 1932 435 394 829
1989 57 1932 139 254 393
1989 57 1931 863 79 942
1989 58 1931 688 798 1486
1989 58 1930 516 746 1262
1989 59 1930 982 898 1880
1989 59 1929 55 69 124
1989 60 1929 375 412 787
1989 60 1928 928 678 1606
1989 61 1928 783 666 1449
1989 61 1927 477 243 720
1989 62 1927 320 388 708
1989 62 1926 927 621 1548
1989 63 1926 842 748 1590
1989 63 1925 213 945 1158
1989 64 1925 558 422 980
1989 64 1924 727 224 951
1989 65 1924 545 240 785
1989 65 1923 518 515 1033
1989 66 1923 84 323 407
1989 66 1922 717 719 1436
1989 67 1922 209 774 983
1989 67 1921 34 389 423
1989 68 1921 505 83 588
1989 68 1920 615 630 1245
1989 69 1920 101 870 971
1989 69 1919 189 38 227
1989 70 1919 183 255 438
1989 70 1918 776 176 952
1989 71 1918 50 731 781
1989 71 1917 952 890 1842
1989 72 1917 206 152 358
1989 72 1916 934 805 1739
1989 73 1916 1 129 130
1989 73 1915 916 900 1816
1989 74 1915 509 37 546
1989 74 1914 659 361 1020
1989 75 1914 366 162 528
1989 75 1913 246 599 845
1989 76 1913 763 455 1218
1989 76 1912 47 835 882
1989 77 1912 375 595 970
1989 77 1911 14 567 581
1989 78 1911 454 498 952
1989 78 1910 108 193 301
1989 79 1910 75 552 627
1989 79 1909 19 487 506
1989 80 1909 302 547 849
1989 80 1908 17 160 177
1989 81 1908 480 854 1334
1989 81 1907 398 924 1322
1989 82 1907 837 497 1334
1989 82 1906 134 921 1055
1989 83 1906 565 704 1269
1989 83 1905 652 418 1070
1989 84 1905 1000 606 1606
1989 84 1904 935 67 1002
1989 85 1904 85 924 1009
1989 85 1903 248 91 339
1989 86 1903 392 468 860
1989 86 1902 772 718 1490
1989 87 1902 305 834 1139
1989 87 1901 998 635 1633
1989 88 1901 326 976 1302
1989 88 1900 539 169 708
1989 89 1900 826 775 1601
1989 89 1899 475 591 1066
1989 90 1899 201 850 1051
1989 90 1898 176 68 244
1989 91 1898 775 197 972
1989 91 1897 56 432 488
1989 92 1897 666 386 1052
1989 92 1896 101 792 893
1989 93 1896 682 457 1139
1989 93 1895 737 112 849
1989 94 1895 793 682 1475
1989 94 1894 801 173 974
1989 95 1894 460 229 689
1989 95 1893 267 799 1066
1989 96 1893 989 103 1092
1989 96 1892 410 419 829
1989 97 1892 843 73 916
1989 97 1891 338 946 1284
1989 98 1891 971 941 1912
1989 98 1890 945 990 1935
1989 99 1890 901 328 1229
1989 99 1889 672 583 1255
1989 100 1889 403 712 1115
1989 100 1888 552 530 1082
1989 101 1888 393 371 764
1989 101 1887 258 638 896
1989 102 1887 212 563 775
1989 102 1886 150 761 911
1989 103 1886 974 457 1431
1989 103 1885 958 259 1217
1989 104 1885 411 872 1283
1989 104 1884 85 158 243
1989 105 1884 416 373 789
1989 105 1883 579 213 792
1989 106 1883 272 470 742
1989 106 1882 72 784 856
1989 107 1882 783 499 1282
1989 107 1881 780 159 939
1989 108 1881 888 842 1730
1989 108 1880 138 304 442
1989 109 1880 437 240 677
1989 109 1879 13 2 15
1989 110 . 662 554 1216
